,title,company,category,location,created,salary_min,salary_max,contract_type,fixed_contract,limited_contract,contract_undefined
1637,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1638,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1639,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1640,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1641,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1642,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1643,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1644,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1645,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1646,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1647,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1648,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1649,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1650,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1651,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1652,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1653,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1654,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1655,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1656,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1657,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1658,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1659,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1660,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1661,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1662,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1663,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1664,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1665,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1666,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1667,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1668,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1669,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1670,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1671,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1672,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1673,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1674,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1675,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1676,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1677,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1678,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1679,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1680,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1681,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1682,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1683,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1684,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1685,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1686,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1687,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1688,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1689,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1690,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1691,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1692,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1693,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1694,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1695,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1696,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1697,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1698,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1699,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1700,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1701,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1702,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1703,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1704,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1705,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1706,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1707,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1708,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1709,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1710,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1711,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1712,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1713,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1714,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1715,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1716,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1717,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1718,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1719,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1720,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1721,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1722,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1723,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1724,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1725,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1726,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1727,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1728,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1729,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1730,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1731,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1732,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1733,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1734,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1735,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1736,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1737,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1738,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1739,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1740,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1741,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1742,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1743,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1744,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1745,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1746,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1747,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1748,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1749,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1750,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1751,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1752,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1753,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1754,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1755,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1756,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1757,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1758,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1759,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1760,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1761,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
1762,Application-Owner Collaboration-Plattform - Schwerpunkt Compliance (m/w/d),VDMA e.V.,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-28 11:36:09+00:00,0,0,0,0.0,0.0,1.0
1763,Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,"Heide, Ludwigslust-Parchim (Kreis)",2025-03-02 06:14:18+00:00,0,0,0,0.0,0.0,1.0
1764,System Security Engineer (m/w/d),ATLAS ELEKTRONIK GmbH,IT-Stellen,"Bremen, Deutschland",2025-03-19 23:56:55+00:00,0,0,0,0.0,0.0,1.0
1765,"Werkpolier für Straßen-, Tief- und Kanalbau (m/w/d) in Schleswig",POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31 17:43:18+00:00,0,0,0,0.0,0.0,1.0
1766,Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20 14:14:48+00:00,60000,120000,permanent,1.0,0.0,0.0
1767,Anwendungsberater (w/m/d) Region Ost,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-02-13 14:31:36+00:00,0,0,0,0.0,0.0,1.0
1768,Senior Systems Engineer Product Assurance & Maintenance (m/w/x),ZEISS,IT-Stellen,"Oberkochen, Ostalbkreis",2024-11-30 02:08:14+00:00,0,0,0,0.0,0.0,1.0
1769,Senior IT-Sicherheitskoordinator Cloud (m/w/d),BWI GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-12 23:51:03+00:00,0,0,0,0.0,0.0,1.0
